"","artist","num_words","num_unique_words","per_unique"
"13273","the-composers",141,72,0.51063829787234
"13274","the-comsat-angels",305,133,0.436065573770492
"13275","the-concretes",860,246,0.286046511627907
"13276","the-conells",13956,1618,0.115935798222987
"13277","the-confession",1917,527,0.27490871152843
"13278","the-constellations",1814,554,0.305402425578831
"13279","the-contingency-plan",5545,1062,0.191523895401262
"13280","the-contortionist",1569,641,0.408540471637986
"13281","the-contours",1550,253,0.163225806451613
"13282","the-cool-kids",11270,2344,0.207985803016859
"13283","the-coolcumbers",532,215,0.404135338345865
"13284","the-cootees",1705,438,0.256891495601173
"13285","the-coral",11203,1752,0.156386682138713
"13286","the-corin-tucker-band",719,297,0.41307371349096
"13287","the-correspondents",1960,534,0.272448979591837
"13288","the-corries",3630,1129,0.311019283746556
"13289","the-corrs",26386,2282,0.0864852573334344
"13290","the-count-and-sinden",508,133,0.261811023622047
"13291","the-count-five",322,90,0.279503105590062
"13292","the-country-dance-kings",3468,842,0.242791234140715
"13293","the-county-medical-examiners",2618,1320,0.504201680672269
"13294","the-coup",37494,5609,0.149597268896357
"13295","the-courteeners",7148,1229,0.171936205931729
"13296","the-cox-family",1120,315,0.28125
"13297","the-crabb-family",2765,679,0.245569620253165
"13298","the-crane-wives",8812,1354,0.153654108034498
"13299","the-cranes",6424,1169,0.181973848069738
"13300","the-crazymen",73,49,0.671232876712329
"13301","the-creation",369,122,0.330623306233062
"13302","the-crickets",3587,543,0.15137998327293
"13303","the-crimea",779,204,0.261874197689345
"13304","the-critters",702,261,0.371794871794872
"13305","the-crookes",732,260,0.355191256830601
"13306","the-cross-movement",664,333,0.501506024096386
"13307","the-crossing",186,71,0.381720430107527
"13308","the-crowley-brothers",328,145,0.442073170731707
"13309","the-crowns",224,112,0.5
"13310","the-cruel-sea",1170,332,0.283760683760684
"13311","the-crusaders",474,191,0.40295358649789
"13312","the-cryan-shames",1162,404,0.347676419965577
"13313","the-crystal-method",7886,957,0.121354298757291
"13314","the-crystals",2890,452,0.156401384083045
"13315","the-cuff-links",210,49,0.233333333333333
"13316","the-cult",25517,2348,0.0920170866481169
"13317","the-cure",47169,3051,0.0646823125357756
"13318","the-cut-throat-razors",1258,422,0.335453100158982
"13319","the-cute-lepers",320,175,0.546875
"13320","the-cyrkle",569,186,0.32688927943761
"13321","the-czars",1425,365,0.256140350877193
"13322","the-d-o-c",10048,2008,0.19984076433121
"13323","the-d4",3193,649,0.203257124960852
"13324","the-da",272,82,0.301470588235294
"13325","the-daily-news",1237,410,0.331447049312854
"13326","the-damage-manual",4663,1203,0.257988419472443
"13327","the-damned-things",3323,672,0.202226903400542
"13328","the-damning-well",205,64,0.31219512195122
"13329","the-damond-underground",155,66,0.425806451612903
"13330","the-dan-band",3095,774,0.250080775444265
"13331","the-dandies",75,45,0.6
"13332","the-dangerous-summer",1379,323,0.234227701232777
"13333","the-darins",3357,736,0.219243372058385
"13334","the-darling-buds",1302,292,0.224270353302611
"13335","the-datsuns",4300,672,0.156279069767442
"13336","the-dave-brubeck-quartet",755,242,0.320529801324503
"13337","the-davis-sisters",313,126,0.402555910543131
"13338","the-day-will-come",1027,361,0.351509250243427
"13339","the-daylights",2098,535,0.255004766444233
"13340","the-daysleepers",53,37,0.69811320754717
"13341","the-db-s",731,264,0.361149110807114
"13342","the-dead-weather",7581,982,0.129534362221343
"13343","the-deadlights",398,174,0.437185929648241
"13344","the-dean-s-list",284,137,0.482394366197183
"13345","the-dean-ween-group",436,152,0.348623853211009
"13346","the-dear-hunter",1231,434,0.352558895207149
"13347","the-dears",3989,646,0.161945349711707
"13348","the-death-set",419,184,0.439140811455847
"13349","the-deathless",121,65,0.537190082644628
"13350","the-deele",2785,494,0.17737881508079
"13351","the-deer-tracks",130,107,0.823076923076923
"13352","the-defiled",2278,565,0.248024582967515
"13353","the-defranco-family",2756,588,0.213352685050798
"13354","the-del-fi-s",1311,499,0.380625476735317
"13355","the-delay",685,201,0.293430656934307
"13356","the-delgados",671,227,0.338301043219076
"13357","the-dell-vikings",288,75,0.260416666666667
"13358","the-dells",2194,475,0.216499544211486
"13359","the-deportees",265,93,0.350943396226415
"13360","the-derek-trucks-band",6805,994,0.146069066862601
"13361","the-desert-rose-band",4478,707,0.157882983474766
"13362","the-design",4397,813,0.184898794632704
"13363","the-destiny-program",158,66,0.417721518987342
"13364","the-detours",106,63,0.594339622641509
"13365","the-devil-makes-three",4290,837,0.195104895104895
"13366","the-devil-wears-prada",8707,1805,0.207304467669691
"13367","the-devious-means",270,81,0.3
"13368","the-devoted-few",4270,814,0.190632318501171
"13369","the-diamonds",1111,174,0.156615661566157
"13370","the-dicamillo-sisters",443,185,0.417607223476298
"13371","the-dictators",5448,1182,0.216960352422907
"13372","the-digital-age",88,35,0.397727272727273
"13373","the-dimes",824,379,0.45995145631068
"13374","the-dingees",5203,1368,0.262925235441092
"13375","the-dirty-diamonds",862,151,0.175174013921114
"13376","the-dirty-guv-nahs",450,177,0.393333333333333
"13377","the-dirty-heads",22718,2583,0.113698388942689
"13378","the-dirty-nil",934,382,0.408993576017131
"13379","the-dirty-projectors",2752,785,0.285247093023256
"13380","the-dirty-shames",644,229,0.355590062111801
"13381","the-dirty-youth",582,172,0.29553264604811
"13382","the-disco-biscuits",826,337,0.407990314769976
"13383","the-disliked",387,156,0.403100775193798
"13384","the-disposable-heroes-of-hiphoprisy",3829,1349,0.352311308435623
"13385","the-dissociatives",841,408,0.485136741973841
"13386","the-distillers",7552,1281,0.169623940677966
"13387","the-districts",969,309,0.318885448916409
"13388","the-ditty-bops",4105,1211,0.295006090133983
"13389","the-divine-icons",350,211,0.602857142857143
"13390","the-diving-bell",974,436,0.447638603696099
"13391","the-divinyls",13016,1344,0.103257529194837
"13392","the-division-group",589,200,0.33955857385399
"13393","the-dixie-cups",610,162,0.265573770491803
"13394","the-dnc",800,179,0.22375
"13395","the-dodos",7050,1165,0.165248226950355
"13396","the-domino-kings",139,74,0.532374100719424
"13397","the-donkeys",398,173,0.434673366834171
"13398","the-donnas",23268,1888,0.0811414818635035
"13399","the-doobie-brothers",26975,2420,0.0897126969416126
"13400","the-doors",33887,2799,0.0825980464484906
"13401","the-doots",1082,291,0.268946395563771
"13402","the-doups",2935,575,0.195911413969336
"13403","the-dove-shack",4884,1048,0.214578214578215
"13404","the-downtown-fiction",6092,913,0.149868680236376
"13405","the-dramatics",6237,769,0.12329645662979
"13406","the-dream-corporation",488,203,0.415983606557377
"13407","the-dream-syndicate",133,54,0.406015037593985
"13408","the-dresden-dolls",15382,2538,0.164998049668444
"13409","the-drifters",6602,794,0.120266585883066
"13410","the-drives-north-south",150,17,0.113333333333333
"13411","the-droge-summers-blend",161,73,0.453416149068323
"13412","the-drones",1245,519,0.416867469879518
"13413","the-drums",6959,660,0.0948412128179336
"13414","the-du",152,82,0.539473684210526
"13415","the-duckworth-lewis-method",235,62,0.263829787234043
"13416","the-dudes",451,175,0.388026607538803
"13417","the-duke-spirit",1908,373,0.195492662473795
"13418","the-duke-the-king",2089,476,0.227860220201053
"13419","the-dunwells",2640,451,0.170833333333333
"13420","the-duskfall",2349,765,0.325670498084291
"13421","the-dying-arts",1019,344,0.337585868498528
"13422","the-dykeenies",864,168,0.194444444444444
"13423","the-dynamics",1697,477,0.281084266352387
"13424","the-e-types",148,88,0.594594594594595
"13425","the-early-bird-specials",2313,712,0.307825335062689
"13426","the-easton-ellises",1464,90,0.0614754098360656
"13427","the-echoing-green",12184,1494,0.122619829284307
"13428","the-ecstasy-of-saint-theresa",154,102,0.662337662337662
"13429","the-eden-project",553,203,0.367088607594937
"13430","the-edge",140,90,0.642857142857143
"13431","the-egg",85,44,0.517647058823529
"13432","the-ekgs",1116,294,0.263440860215054
"13433","the-elected",3290,724,0.220060790273556
"13434","the-electric-flag",752,224,0.297872340425532
"13435","the-electric-prunes",221,70,0.316742081447964
"13436","the-electric-soft-parade",743,182,0.244952893674293
"13437","the-elm",2135,292,0.136768149882904
"13438","the-elms",9324,1276,0.136851136851137
"13439","the-elwins",5729,826,0.144178739745156
"13440","the-embassy",576,184,0.319444444444444
"13441","the-emotions",3104,488,0.157216494845361
"13442","the-enchanters",806,275,0.341191066997519
"13443","the-end-is-where-we-begin",287,81,0.282229965156794
"13444","the-enemies",113,76,0.672566371681416
"13445","the-enemy",6135,884,0.144091279543602
"13446","the-envy-corps",114,68,0.596491228070175
"13447","the-epoxies",3937,770,0.195580391160782
"13448","the-equals",830,259,0.312048192771084
"13449","the-eric-burdon-band",373,151,0.404825737265416
"13450","the-ernies",1773,523,0.294980259447265
"13451","the-erwins",607,204,0.336079077429984
"13452","the-essex-green",553,217,0.392405063291139
"13453","the-ethiopians",1505,292,0.194019933554817
"13454","the-ettes",1365,401,0.293772893772894
"13455","the-evan-anthem",2617,604,0.23079862437906
"13456","the-everything-else",88,46,0.522727272727273
"13457","the-evolutionaries",245,67,0.273469387755102
"13458","the-ex-girlfriends",484,131,0.270661157024793
"13459","the-explosion",4847,1002,0.206725809779245
"13460","the-exponents",268,62,0.23134328358209
"13461","the-eyeliners",6687,1090,0.163002841333932
"13462","the-f-ups",1363,384,0.281731474688188
"13463","the-faceplants",361,109,0.301939058171745
"13464","the-fags",1864,526,0.282188841201717
"13465","the-faint",8503,1985,0.233447018699283
"13466","the-fairies",323,127,0.393188854489164
"13467","the-falcon",4607,979,0.212502713262427
"13468","the-fall-of-troy",4938,1017,0.20595382746051
"13469","the-fallen",194,73,0.376288659793814
"13470","the-family-crest",3939,759,0.192688499619193
"13471","the-family-ruin",1735,327,0.188472622478386
"13472","the-far-country",576,205,0.355902777777778
"13473","the-farm-inc",2654,566,0.213262999246421
"13474","the-farngade",143,93,0.65034965034965
"13475","the-fashion",388,59,0.152061855670103
"13476","the-fast-crayons",168,88,0.523809523809524
"13477","the-fast-forwards",1794,513,0.285953177257525
"13478","the-fat-babies",96,49,0.510416666666667
"13479","the-fates",262,136,0.519083969465649
"13480","the-faults",200,83,0.415
"13481","the-fauntleroys",212,102,0.481132075471698
"13482","the-faunts",1027,275,0.267770204479065
"13483","the-faux",189,98,0.518518518518518
"13484","the-features",1001,350,0.34965034965035
"13485","the-feelers",290,107,0.368965517241379
"13486","the-feelies",601,194,0.32279534109817
"13487","the-field",150,73,0.486666666666667
"13488","the-fiery-furnaces",20208,3614,0.178840063341251
"13489","the-filthy-souls",212,65,0.306603773584906
"13490","the-filthy-violets",1372,386,0.28134110787172
"13491","the-fin",222,62,0.279279279279279
"13492","the-finatticz",609,187,0.307060755336617
"13493","the-finest-tree",218,92,0.422018348623853
"13494","the-fingertips",2787,616,0.22102619303911
"13495","the-finite-beings",2054,518,0.252190847127556
"13496","the-fire-fury",1011,405,0.400593471810089
"13497","the-fire-theft",1459,353,0.241946538725154
"13498","the-fire-tonight",1146,525,0.458115183246073
"13499","the-firehouse-five-plus-two",437,169,0.386727688787185
"13500","the-firm",18363,2538,0.138212710341447
"13501","the-first-edition",428,162,0.378504672897196
"13502","the-five-blind-boys-of-alabama",296,114,0.385135135135135
"13503","the-five-satins",342,146,0.426900584795322
"13504","the-five-stairsteps",465,124,0.266666666666667
"13505","the-five-stars",164,87,0.530487804878049
"13506","the-fixx",11093,1733,0.156224646173262
"13507","the-fjords",254,107,0.421259842519685
"13508","the-flaming-sideburns",198,78,0.393939393939394
"13509","the-flatliners",4629,1107,0.239144523655217
"13510","the-fleetwoods",238,127,0.533613445378151
"13511","the-fleshtones",243,77,0.316872427983539
"13512","the-flies",367,107,0.291553133514986
"13513","the-flipsides",1751,479,0.273557966876071
"13514","the-flirts",1143,222,0.194225721784777
"13515","the-flying-lizards",499,152,0.304609218436874
"13516","the-flys",5086,934,0.183641368462446
"13517","the-fold",6914,957,0.138414810529361
"13518","the-folksmen",249,47,0.188755020080321
"13519","the-fooo",3078,623,0.202404158544509
"13520","the-fooo-conspiracy",3472,512,0.147465437788018
"13521","the-forecast",3789,834,0.220110847189232
"13522","the-foreign-exchange",6389,1339,0.209578963844107
"13523","the-foreshadowing",308,149,0.483766233766234
"13524","the-foris",180,56,0.311111111111111
"13525","the-foundations",1381,406,0.293989862418537
"13526","the-four-aces",491,153,0.311608961303462
"13527","the-four-horsemen",786,238,0.302798982188295
"13528","the-foxboro-hot-tubs",2007,514,0.256103637269557
"13529","the-frantics",568,200,0.352112676056338
"13530","the-freddy-jones-band",1525,487,0.319344262295082
"13531","the-free",5971,769,0.128789147546475
"13532","the-friday-night-boys",3483,489,0.140396210163652
"13533","the-frights",460,179,0.389130434782609
"13534","the-front-bottoms",2765,623,0.225316455696203
"13535","the-fugees",25487,3666,0.143838035076706
"13536","the-full-english",619,317,0.512116316639742
"13537","the-full-monty",822,317,0.385644768856448
"13538","the-fuse",986,343,0.347870182555781
"13539","the-gab-band",280,71,0.253571428571429
"13540","the-gabe-dixon-band",3160,714,0.225949367088608
"13541","the-gaither-singers",211,89,0.421800947867299
"13542","the-gallery",1234,336,0.272285251215559
"13543","the-gamits",3302,780,0.236220472440945
"13544","the-gap-band",6538,647,0.0989599265830529
"13545","the-garden",128,76,0.59375
"13546","the-gaslight-anthem",20806,2024,0.0972796308757089
"13547","the-gathering",10620,1911,0.179943502824859
"13548","the-gathering-field",9393,1743,0.185563717662089
"13549","the-gatlin-brothers",2464,448,0.181818181818182
"13550","the-gay-blades",2092,643,0.30736137667304
"13551","the-gaylads",392,93,0.237244897959184
"13552","the-gc5",4784,1391,0.290760869565217
"13553","the-general",1681,506,0.301011302795955
"13554","the-generators",5867,1254,0.213737855803648
"13555","the-gents",317,113,0.356466876971609
"13556","the-gentz",113,76,0.672566371681416
"13557","the-geraldine-fibbers",2056,616,0.299610894941634
"13558","the-get-up-kids",12004,1676,0.139620126624459
"13559","the-getaway",1225,348,0.284081632653061
"13560","the-getaway-people",3647,906,0.248423361667124
"13561","the-getaway-plan",2320,450,0.193965517241379
"13562","the-getten-brothers",1904,797,0.41859243697479
"13563","the-gggg-s",195,85,0.435897435897436
"13564","the-ghost-inside",2847,620,0.217773094485423
"13565","the-ghost-of-a-saber-tooth-tiger",380,186,0.489473684210526
"13566","the-ghost-of-a-thousand",278,115,0.413669064748201
"13567","the-gift-of-gab",5366,1627,0.303205367126351
"13568","the-gills",1257,412,0.327764518695306
"13569","the-girl-and-the-dreamcatcher",1434,328,0.228730822873082
"13570","the-glass-child",12226,1348,0.110256829707181
"13571","the-glitch-mob",1017,380,0.373647984267453
"13572","the-glitter-band",1493,367,0.245813797722706
